id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_garage,sqft_patio,yr_built,yr_renovated,lat,long,street address,city,zipcode,floodzones in zipcode,area flood score 1,area flood score 2,avg area flood score,price,grade score,has_basement,on_waterfront,near_greenbelt,view score,condition score,sqft_basement,nuisance
8576020560,2021-11-30,3,2.5,2300,2875,2.0,2300,480,90,2020,0,47.30769,-122.032905,32843 Madrona Avenue Southeast,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,590000.0,8,0,0,0,0,3,0.0,0
2485000100,2022-03-29,3,2.0,1940,7313,1.0,1440,620,600,1960,0,47.52395,-122.38715,8750 Fauntlee Crest Southwest,Seattle,98136,"['X', 'A']",2.5,2.0,2.25,1650000.0,8,1,0,0,2,4,,0
923049396,2021-11-04,3,1.5,1090,7200,1.0,1090,360,50,1957,0,47.48912,-122.30508999999999,12647 22nd Avenue South,Burien,98168,"['X', 'AE', 'C', 'AHB']",2.25,2.0,2.125,530000.0,7,0,0,0,0,5,0.0,0
1796180090,2022-05-03,4,4.0,3240,4993,2.5,3240,410,220,2022,0,47.37273,-122.13824,15229 Southeast 255th Street,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,858712.0,8,0,0,0,0,3,0.0,1
8902000130,2021-11-27,3,2.0,1150,14200,1.0,1150,220,540,1938,0,47.70661,-122.30306499999999,10710 Victory Lane Northeast,Seattle,98125,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,724000.0,6,1,0,0,0,4,,0
7299010350,2021-09-23,3,2.5,2610,3270,2.0,2150,600,160,2021,0,47.72828,-121.98051000000001,14129 3rd Avenue Northeast,Duvall,98019,"['AE', 'X', 'A', 'C', 'A10']",2.4,2.2,2.3,767202.0,9,1,0,0,0,3,,0
7579200580,2021-07-12,4,2.5,2750,5750,2.0,2750,770,360,2003,0,47.5582,-122.38383,4836 41st Avenue Southwest,Seattle,98116,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,73443.0,7,1,0,0,2,3,,0
5095000490,2022-05-02,3,3.5,3130,9966,1.5,3130,650,250,2016,0,47.371159999999996,-122.062785,25718 209th Loop Southeast,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,1137500.0,9,0,0,0,0,3,0.0,0
1972200148,2021-12-08,2,2.0,1060,642,2.0,720,0,250,2021,0,47.653859999999995,-122.35813,3629 1st Avenue Northwest,Seattle,98107,"['X', 'C']",1.5,1.0,1.25,726950.0,8,1,0,0,0,3,,1
1330600120,2021-11-17,3,2.0,1130,6000,1.0,1130,260,80,1964,0,47.28549,-122.21383999999999,1118 26th Street Southeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,446500.0,6,0,0,0,0,4,0.0,0
5603500085,2021-08-25,3,2.0,1620,11120,1.0,1620,510,160,1960,0,47.57301500000001,-122.163532,4124 133rd Avenue Southeast,Bellevue,98006,"['X', 'AE', 'A']",2.6666666666666665,2.333333333333333,2.5,1315000.0,8,0,0,0,0,5,0.0,0
3792400170,2021-08-17,3,2.5,1980,8787,1.0,1340,600,190,1967,0,47.77518,-122.364915,520 Northwest 201st Place,Shoreline,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,825000.0,8,1,0,0,0,3,,0
9406570110,2021-09-14,4,2.5,2340,5603,2.0,2340,500,0,2003,0,47.378170000000004,-122.02909,24924 234th Place Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,685000.0,8,0,0,0,0,4,0.0,0
923059036,2021-07-27,5,2.5,2460,6763,1.5,1470,0,0,1962,0,47.49184,-122.16984,543 Queen Avenue Northeast,Renton,98056,"['X', 'AE']",2.5,2.0,2.25,630000.0,7,1,0,0,0,5,,0
7424000140,2021-09-07,4,1.5,2000,10197,1.0,1000,0,80,1962,0,47.67473,-122.16551000000001,7843 131st Avenue Northeast,Kirkland,98033,"['X', 'AO']",2.5,2.0,2.25,1300000.0,7,1,0,0,0,3,,0
8650100210,2021-12-28,4,2.5,2150,8738,2.0,2150,510,0,1990,0,47.359970000000004,-122.09036,27005 189th Avenue Southeast,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,740000.0,7,0,0,0,0,3,0.0,0
4310700767,2022-03-07,2,1.5,1060,2456,2.0,1060,220,440,1983,0,47.70075,-122.33906999999999,9735 Woodlawn Avenue North,Seattle,98103,['X'],2.0,1.0,1.5,590000.0,7,0,0,0,0,3,0.0,1
6625900010,2022-02-08,5,3.0,2930,10156,1.0,1730,570,480,1977,0,47.51635,-122.17765,9607 122nd Avenue Southeast,Renton,98056,"['X', 'AE']",2.5,2.0,2.25,1150000.0,8,1,0,0,0,4,,0
8078490320,2021-07-16,4,2.5,1860,9941,2.0,1860,670,380,1991,0,47.190545,-122.01293000000001,206 Almadon Street,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,550000.0,8,0,0,0,0,4,0.0,0
952006638,2022-01-14,2,2.0,1480,1355,2.0,980,0,460,2016,0,47.562645,-122.384685,4109 Southwest Oregon Street,Seattle,98116,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,735000.0,9,1,0,0,0,3,,0
8656510150,2021-08-12,4,2.5,3570,14816,2.0,3570,620,330,2021,0,47.64613,-121.89378,4200 333rd Pl NE,Carnation,98014,"['AE', 'X', 'AO', 'C', 'AOB', 'A', 'A05', 'A06']",2.625,2.5,2.5625,1063614.0,9,0,0,0,0,3,0.0,1
2303200090,2022-02-28,3,2.5,2060,3858,2.0,2060,450,0,2001,0,47.760684999999995,-122.34246499999999,1310 North 182nd Place,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,1200000.0,8,0,0,0,0,5,0.0,0
2473100450,2021-06-10,4,2.0,1590,9100,1.0,1040,460,280,1967,2014,47.44645,-122.15648,13805 Southeast 173rd Place,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,615000.0,7,1,0,0,0,3,,1
191100195,2021-10-19,4,2.5,2660,10125,2.0,2660,670,400,1966,0,47.564075,-122.2193,4537 90th Avenue Southeast,Mercer Island,98040,['X'],2.0,1.0,1.5,1250000.0,9,0,0,0,0,4,0.0,0
2781270160,2022-05-05,3,2.5,1430,3003,2.0,1430,360,310,2005,0,47.349545,-122.02016499999999,28138 241st Avenue Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,645000.0,6,0,0,1,0,4,0.0,0
1094000070,2021-06-30,4,2.5,1680,10701,1.0,1680,710,470,1968,0,47.513245,-122.15826499999999,4520 Northeast 24th Street,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,840000.0,8,0,0,0,0,5,0.0,0
2607720420,2021-07-27,5,3.5,2750,9608,2.0,2750,700,290,1994,0,47.48645,-121.801845,1035 13th Place Southwest,North Bend,98045,"['AE', 'AO', 'X', 'AOB', 'D', 'C', 'A', 'AH', 'A05', 'B', 'A09', 'AHB', 'A06', 'A03']",2.5714285714285716,2.5,2.5357142857142856,1201000.0,8,0,0,1,0,3,0.0,0
395300320,2021-07-27,3,2.0,1210,11250,1.0,1210,460,80,1964,0,47.725429999999996,-122.22753999999999,8441 Northeast 139th Street,Kirkland,98034,['X'],2.0,1.0,1.5,1078000.0,7,0,0,0,0,5,0.0,0
7986401060,2021-07-09,6,3.0,2010,4500,1.5,1560,0,270,1916,0,47.663815,-122.35618999999998,120 North 48th Street,Seattle,98103,['X'],2.0,1.0,1.5,1355000.0,7,1,0,0,0,4,,0
5643600201,2022-01-13,3,1.5,1520,11400,1.5,1520,0,330,1922,0,47.31112,-122.021735,32405 Union Drive,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,450000.0,6,0,0,0,0,4,0.0,0
1760650890,2022-01-06,4,2.5,2300,3825,2.0,2300,380,110,2013,0,47.358979999999995,-122.081585,19517 Southeast 270th Place,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,730000.0,7,0,0,0,0,3,0.0,0
5381600010,2021-10-19,3,3.0,2000,11406,2.0,2000,975,730,1948,0,47.44644,-122.273905,4726 South 175th Street,SeaTac,98188,"['X', 'AE', 'AH', 'AHB']",2.75,2.5,2.625,550000.0,7,0,0,0,0,4,0.0,0
1775800010,2021-08-23,4,2.5,2510,13200,2.0,2510,520,40,1969,0,47.74237,-122.09131000000001,18523 Northeast 159th Street,Woodinville,98072,"['X', 'AE']",2.5,2.0,2.25,1290000.0,8,0,0,0,0,5,0.0,0
8556550040,2022-04-22,5,3.5,3530,5279,2.0,2550,420,280,2022,0,47.343070000000004,-122.02361,23818 Southeast 289th Place,Maple Valley,98010,"['X', 'C']",1.5,1.0,1.25,986000.0,8,1,0,0,0,3,,0
6163900691,2021-06-16,3,1.0,1040,8640,1.0,1040,0,0,1950,0,47.75875,-122.31573999999999,17740 12th Avenue Northeast,Shoreline,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,690000.0,7,0,0,0,0,3,0.0,0
8945000630,2022-02-18,4,2.0,2500,8487,2.0,2500,530,0,1962,0,47.306554999999996,-122.36474,2419 Southwest 330th Street,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,650000.0,6,0,0,0,0,5,0.0,0
1370800475,2021-08-25,4,3.0,3040,6826,1.0,1740,340,300,1946,0,47.63809000000001,-122.40571000000001,2201 Eastmont Way West,Seattle,98199,"['X', 'A']",2.5,2.0,2.25,2550000.0,9,1,0,0,3,5,,0
869700020,2021-06-15,3,2.5,1420,2938,2.0,1420,280,40,1999,0,47.491834999999995,-122.1552,583 Elma Avenue Northeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,565000.0,8,0,0,0,0,3,0.0,0
9542830790,2021-07-12,3,2.5,2240,3900,2.0,2240,340,300,2008,0,47.36614,-122.0184,24209 Southeast 262nd Place,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,700000.0,7,0,0,0,0,3,0.0,0
7299010720,2021-12-14,4,3.5,2960,2569,2.0,2340,360,100,2021,0,47.72842,-121.98299999999999,26618 Northeast Walden Way,Duvall,98019,"['AE', 'X', 'A', 'C', 'A10']",2.4,2.2,2.3,856049.0,9,1,0,0,0,3,,0
3996900445,2021-09-21,4,2.0,2870,8149,2.0,2870,650,50,1948,0,47.747175,-122.30043500000001,16322 26th Avenue Northeast,Shoreline,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,930000.0,7,0,0,0,0,4,0.0,0
2621750540,2022-05-24,4,2.5,2530,8100,2.0,2530,766,0,1997,0,47.371725,-122.1076,25710 175th Way Southeast,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,785000.0,8,0,0,0,3,3,0.0,0
3204800130,2021-08-18,4,2.0,1870,8008,2.0,1870,530,340,1978,0,47.536945,-122.17733500000001,7313 122nd Avenue Southeast,Newcastle,98056,"['X', 'AE']",2.5,2.0,2.25,600000.0,8,0,0,0,0,5,0.0,0
7715801080,2021-09-13,3,2.0,1460,7957,1.0,1460,480,360,1982,0,47.62589000000001,-122.05876,21125 Northeast 18th Street,Sammamish,98074,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,875000.0,7,0,0,0,0,4,0.0,0
3056000030,2022-05-09,4,2.0,2040,8316,1.0,1210,280,350,1957,0,47.45352000000001,-122.35908,1926 Southwest 167th Street,Burien,98166,"['X', 'A', 'AE', 'AO', 'VE', 'C', 'A03']",2.5714285714285716,2.4285714285714284,2.5,845000.0,7,1,0,0,0,4,,0
2422029110,2021-12-21,3,2.0,2300,87965,1.0,1460,0,90,1971,0,47.38223,-122.48568999999999,11709 Southwest Shawnee Road,Vashon,98070,"['A', 'X', 'C', 'AE', 'B']",2.2,2.0,2.1,850000.0,7,1,0,0,0,4,,0
1704900496,2021-06-14,3,2.5,1890,3216,2.0,1890,280,100,2010,0,47.553725,-122.27673,5251 45th Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,985000.0,8,0,0,0,0,3,0.0,0
2595300105,2022-06-01,4,2.0,3360,10452,2.0,2280,0,720,1935,1983,47.517315,-122.38582,9600 42nd Avenue Southwest,Seattle,98136,"['X', 'A']",2.5,2.0,2.25,1180000.0,7,1,0,0,1,3,,0
3905081890,2022-02-24,3,2.5,2180,6346,2.0,2180,680,120,1993,0,47.56845,-121.998305,4208 257th Place Southeast,Sammamish,98029,"['X', 'AE']",2.5,2.0,2.25,1820000.0,8,0,0,0,0,3,0.0,0
108000125,2021-12-14,3,3.5,1580,1494,3.0,1580,200,30,2008,0,47.70276,-122.360965,10113 3rd Avenue Northwest,Seattle,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,695000.0,8,0,0,0,0,3,0.0,1
3303860170,2022-04-18,5,2.5,3060,6553,2.0,3060,560,640,2008,0,47.368809999999996,-122.05885500000001,25925 212th Avenue Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,1275000.0,9,0,0,0,0,4,0.0,0
5605000205,2022-02-02,3,3.0,2670,6034,2.0,1780,180,40,1925,0,47.645765000000004,-122.30511499999999,1896 East Hamlin Street,Seattle,98112,['X'],2.0,1.0,1.5,1650000.0,9,1,0,0,0,4,,1
8682310200,2021-09-21,3,2.5,2300,5778,1.0,2300,430,370,2009,0,47.712015,-122.01441000000001,12708 Adair Creek Way Northeast,Redmond,98053,"['X', 'AE', 'A']",2.6666666666666665,2.333333333333333,2.5,1450000.0,8,0,0,1,0,3,0.0,0
3257500100,2022-03-21,3,2.0,1440,10099,1.0,1440,580,160,1983,0,47.204715,-122.00182,1456 Loraine Street,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,550000.0,7,0,0,0,0,4,0.0,0
6888900062,2022-02-11,3,1.0,1220,6450,1.0,1220,0,0,1955,0,47.554790000000004,-122.28698999999999,5209 Renton Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,849500.0,6,0,0,0,0,3,0.0,0
9268851230,2021-08-18,3,2.5,2130,1984,2.5,2130,440,40,2010,0,47.53915,-122.026505,386 Northeast Denny Way,Issaquah,98029,"['X', 'AE']",2.5,2.0,2.25,1250000.0,8,0,0,0,0,3,0.0,0
2895700070,2021-08-18,3,2.0,1310,7575,1.0,1310,440,180,1979,0,47.722,-122.19554,10836 Northeast 135th Place,Kirkland,98034,['X'],2.0,1.0,1.5,600000.0,8,1,0,0,0,3,,0
6821101800,2021-06-15,3,2.5,1760,1560,3.0,1760,0,480,2021,0,47.650890000000004,-122.40058,3412 34th Avenue West,Seattle,98199,"['X', 'A']",2.5,2.0,2.25,2850000.0,9,0,0,0,0,3,0.0,1
2856102040,2021-12-21,2,1.0,810,1550,1.0,580,0,0,1925,0,47.679320000000004,-122.39142,2711 Northwest 70th Street,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,390001.0,5,1,0,0,0,5,,0
3210200320,2021-11-04,3,1.0,950,19800,1.0,950,300,270,1952,0,47.31905,-122.40265,5411 Southwest Dash Point Road,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,529000.0,7,0,0,0,0,4,0.0,1
6150200295,2021-08-27,2,2.0,1130,6800,1.0,1130,240,0,1933,0,47.72783,-122.33596499999999,13533 Burke Avenue North,Seattle,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,785000.0,7,0,0,0,0,3,0.0,0
7708200090,2021-08-05,5,3.0,2880,4890,2.0,2880,450,40,2006,0,47.491815,-122.14423500000001,5607 Northeast 6th Street,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1150000.0,8,0,0,0,0,5,0.0,0
5630500204,2022-05-02,3,2.5,2170,19585,2.0,2170,480,230,1997,0,47.7359,-122.22483000000001,14813 88th Avenue Northeast,Kenmore,98028,"['AE', 'X', 'A']",2.6666666666666665,2.333333333333333,2.5,1450000.0,8,0,0,0,0,3,0.0,0
1820069035,2022-05-11,1,1.0,640,43260,1.0,640,380,0,1982,0,47.21776,-122.09137,42717 188th Avenue Southeast,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,900000.0,6,0,0,0,3,4,0.0,1
3629860160,2021-07-09,3,3.5,3760,5260,2.0,3230,590,580,2002,0,47.54893,-122.007415,1994 16th Court Northeast,Issaquah,98029,"['X', 'AE']",2.5,2.0,2.25,1701000.0,9,1,0,0,0,4,,0
1121069067,2021-07-05,2,1.0,2200,24829,1.5,1300,0,290,1969,0,47.32517,-122.00724,30824 3rd Avenue,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,360000.0,6,1,0,0,0,3,,1
4039300450,2022-05-25,3,2.0,1840,8828,1.0,1220,600,210,1962,0,47.60799,-122.13627,15224 Southeast 2nd Place,Bellevue,98007,"['X', 'AE']",2.5,2.0,2.25,1275000.0,7,1,0,0,0,4,,0
7454001100,2021-11-10,3,2.0,1600,6215,1.0,890,0,280,1942,0,47.513545,-122.37151499999999,10004 31st Avenue Southwest,Seattle,98146,"['X', 'A', 'VE', 'C', 'AO']",2.4,2.2,2.3,700000.0,6,1,0,0,0,4,,0
3300701084,2021-12-16,2,2.0,1010,499,2.0,700,0,220,2021,0,47.69076,-122.37807,8503 16th Avenue Northwest,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,599950.0,8,1,0,0,0,3,,0
5015000347,2021-07-16,3,3.5,3500,4000,2.0,2560,500,210,2000,0,47.62795,-122.29956999999999,2517 East Helen Street,Seattle,98112,['X'],2.0,1.0,1.5,1600000.0,9,1,0,0,2,3,,0
5466410690,2021-09-15,3,2.5,1720,5338,2.0,1720,450,0,1991,0,47.35635,-122.1559,13918 Southeast 275th Street,Kent,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,570000.0,7,0,0,0,0,4,0.0,0
4083301530,2021-11-23,4,1.0,1930,5244,1.5,1930,0,180,1916,0,47.65741,-122.3366,4117 Wallingford Avenue North,Seattle,98103,['X'],2.0,1.0,1.5,1100000.0,7,1,0,0,0,3,,1
1798000035,2022-03-14,3,1.5,1700,5015,1.5,1700,0,60,1925,0,47.672,-122.31442,5917 Brooklyn Avenue Northeast,Seattle,98105,['X'],2.0,1.0,1.5,815000.0,8,1,0,0,0,3,,0
2484700035,2022-03-28,5,1.5,1820,6300,1.0,1520,460,220,1955,0,47.52378,-122.38505,8817 41st Avenue Southwest,Seattle,98136,"['X', 'A']",2.5,2.0,2.25,1313000.0,8,1,0,0,0,3,,0
5095010270,2021-06-27,4,2.5,2750,5000,2.0,2750,450,240,2018,0,47.371525,-122.065505,25707 207th Place Southeast,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,780000.0,8,0,0,0,0,3,0.0,0
1785400750,2022-04-27,4,2.5,2190,13623,2.0,2190,440,50,1984,0,47.627655,-122.03846999999999,22429 Northeast 20th Street,Sammamish,98074,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1540000.0,8,0,0,0,0,3,0.0,0
2865600250,2022-01-22,3,2.5,1950,7210,2.0,1950,440,110,1979,0,47.33116,-122.26913,5206 South 302nd Place,Auburn,98001,"['X', 'AE', 'A', 'AH', 'C']",2.4,2.2,2.3,636000.0,7,0,0,0,0,4,0.0,0
1327600030,2021-07-14,4,2.5,3109,5702,2.0,3109,620,112,2008,0,47.374145,-122.15943,13618 Southeast 254th Street,Kent,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,750000.0,8,0,0,0,0,3,0.0,0
8802400657,2022-03-16,3,2.5,3020,6201,2.0,3020,890,140,2007,0,47.40258,-122.21786499999999,22218 92nd Ave S,Kent,98031,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,900000.0,9,1,0,0,0,3,,0
7192800145,2022-05-09,3,2.0,1900,4480,1.0,1400,240,130,1908,0,47.573975,-122.37179499999999,3257 30th Avenue Southwest,Seattle,98126,"['X', 'C']",1.5,1.0,1.25,880000.0,7,1,0,0,0,5,,0
4046400170,2021-07-07,3,3.0,2350,9268,1.0,1380,400,250,1975,0,47.59276,-122.119904,16521 Southeast 19th Street,Bellevue,98008,"['X', 'AE', 'A', 'C', 'A06']",2.4,2.2,2.3,1400000.0,8,1,0,0,0,4,,0
8121200160,2021-07-30,3,2.5,1810,7909,2.0,1810,440,70,1982,0,47.72325,-122.10815,13718 174th Avenue Northeast,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,899950.0,8,0,0,0,0,3,0.0,0
4365200760,2021-07-01,2,1.0,930,7740,1.0,930,0,200,1924,0,47.522220000000004,-122.37371999999999,9020 32nd Avenue Southwest,Seattle,98126,"['X', 'C']",1.5,1.0,1.25,615000.0,6,1,0,0,0,4,,0
9826700663,2022-02-04,3,2.0,1360,810,2.0,1000,0,430,2017,0,47.6022,-122.31143999999999,114B 16th Ave,Seattle,98122,['X'],2.0,1.0,1.5,950000.0,9,1,0,0,0,3,,0
2475200830,2021-10-07,3,2.5,1290,4079,2.0,1290,340,240,1989,0,47.47189,-122.18951000000001,2215 Southeast 8th Drive,Renton,98055,"['X', 'AHB', 'AE']",2.6666666666666665,2.333333333333333,2.5,475000.0,7,0,0,0,0,3,0.0,0
4036400040,2021-08-02,5,3.0,2210,10772,1.0,1430,590,300,1964,0,47.73829,-122.28751000000001,3803 Northeast 151st Street,Lake Forest Park,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,1350000.0,9,1,0,0,2,3,,0
318400120,2022-04-12,4,2.5,1940,9302,2.0,1940,460,180,1993,0,47.55999,-122.01441000000001,24331 Southeast 47th Street,Sammamish,98029,"['X', 'AE']",2.5,2.0,2.25,1660000.0,9,0,0,0,0,3,0.0,0
2025069015,2021-08-16,3,3.0,3270,60536,2.0,2130,500,0,1987,0,47.63827,-122.07513999999999,19910 Northeast 30th Court,Sammamish,98074,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1647333.0,8,1,0,0,2,3,,1
5209200056,2021-08-04,5,2.5,3060,7200,2.0,3060,460,0,1969,0,47.70391,-122.28513000000001,10402 40th Avenue Northeast,Seattle,98125,"['X', 'AE', 'A', 'C']",2.25,2.0,2.125,1465000.0,9,0,0,0,0,4,0.0,0
3343902510,2021-06-22,5,3.0,3240,6863,2.0,3240,720,320,2013,0,47.503245,-122.19251499999999,1200 Monterey Avenue Northeast,Renton,98056,"['X', 'AE']",2.5,2.0,2.25,1300000.0,10,0,0,0,0,3,0.0,0
8576020720,2022-01-18,3,2.5,1780,1843,3.0,1780,460,70,2020,0,47.309,-122.03294,32715 Madrona Avenue Southeast,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,575000.0,8,0,0,0,0,3,0.0,0
3744600055,2021-08-27,3,1.0,2500,84070,1.5,1460,0,260,1918,0,47.4954,-122.34855,1029 Southwest 120th Street,Burien,98146,"['X', 'A', 'VE', 'C', 'AO']",2.4,2.2,2.3,1600000.0,6,1,0,0,0,3,,0
3630080120,2021-07-28,3,2.5,1400,1529,2.0,1400,500,70,2005,0,47.55355,-121.99698500000001,2365 Northeast Natalie Way,Issaquah,98029,"['X', 'AE']",2.5,2.0,2.25,770000.0,7,0,0,0,2,3,0.0,0
1568100310,2022-02-14,2,1.0,1170,4906,1.0,1170,0,0,1948,0,47.735395000000004,-122.29486999999999,14554 31st Avenue Northeast,Shoreline,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,602000.0,6,0,0,0,0,3,0.0,0
3630080140,2021-10-13,3,2.5,1500,2090,2.0,1500,460,110,2005,0,47.553425,-121.99687,2391 Northeast Natalie Way,Issaquah,98029,"['X', 'AE']",2.5,2.0,2.25,830000.0,7,0,0,0,2,3,0.0,0
1025000023,2022-03-14,4,2.0,1560,5024,2.0,1560,0,0,1943,0,47.57087,-122.41028999999999,3708 Beach Drive Southwest,Seattle,98116,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,3000000.0,6,1,0,0,2,3,,1
9542801410,2022-04-29,4,2.5,2190,8400,2.0,2190,460,290,1978,0,47.3003,-122.372925,33731 31st Avenue Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,685000.0,8,0,0,0,0,5,0.0,0
2123049107,2021-07-02,3,1.0,910,11277,1.0,670,0,0,1936,0,47.47287,-122.29281999999999,3036 South 146th Street,SeaTac,98168,"['X', 'AE', 'C', 'AHB']",2.25,2.0,2.125,451000.0,6,1,0,0,0,4,,0
7792000100,2021-11-22,3,2.0,1760,41536,1.0,1760,320,290,1957,0,47.19611,-121.96496,28315 Southeast 451st Street,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,550000.0,7,0,0,0,3,4,0.0,0
1529300110,2022-02-01,5,3.0,2110,6000,2.0,1810,0,310,1926,0,47.699234999999994,-122.35438,9547 Phinney Avenue North,Seattle,98103,['X'],2.0,1.0,1.5,1457000.0,7,1,0,0,0,5,,1
2526039037,2022-04-01,4,2.5,2350,9878,2.0,1710,370,380,1935,0,47.716375,-122.3667,12005 8th Avenue Northwest,Seattle,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,1650000.0,8,1,0,0,2,4,,0
2724049242,2021-08-09,3,2.0,1530,1053,3.0,1530,0,0,2021,0,47.5391,-122.28056000000001,7036 42nd Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,579950.0,7,0,0,0,0,3,0.0,0
200030050,2022-05-05,4,3.0,2260,5906,2.0,2260,460,30,2004,0,47.37354000000001,-122.13386000000001,15528 Southeast 255th Street,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,775000.0,8,0,0,0,0,3,0.0,1
629400030,2022-01-25,4,3.0,3900,15102,2.0,3900,770,450,1995,0,47.58554,-121.99586000000001,25750 Southeast 27th Street,Sammamish,98075,"['AE', 'X', 'A', 'C']",2.25,2.0,2.125,2400000.0,11,0,0,0,0,3,0.0,0
1959702970,2022-02-10,4,2.5,3770,5500,2.0,1980,0,750,1928,0,47.649305,-122.318845,3126 Fuhrman Avenue East,Seattle,98102,['X'],2.0,1.0,1.5,2200000.0,9,1,0,0,3,5,,1
7205400013,2021-07-07,4,2.5,1770,8812,2.0,1770,370,0,2003,0,47.351929999999996,-122.31298999999999,27812 16th Place South,Des Moines,98198,"['X', 'A', 'AE', 'C', 'VE']",2.4,2.2,2.3,600000.0,7,0,0,0,0,4,0.0,0
2521059033,2021-11-23,4,2.0,3910,142233,1.0,2180,0,110,1959,0,47.28501,-122.10385,17904 Southeast Green Valley Road,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.5714285714285716,2.4285714285714284,2.5,849950.0,8,1,0,0,0,4,,0
9550201930,2022-01-14,3,2.5,2110,3750,2.0,2110,0,300,1907,0,47.66784000000001,-122.33206499999999,5320 Keystone Place North,Seattle,98103,['X'],2.0,1.0,1.5,1250000.0,7,1,0,0,0,5,,0
7889601806,2022-03-07,3,2.0,1940,4160,1.0,970,0,360,1920,0,47.49168,-122.337355,12427 2nd Avenue Southwest,Burien,98146,"['X', 'A', 'VE', 'C', 'AO']",2.4,2.2,2.3,645000.0,6,1,0,0,0,5,,0
